SA3_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
20601,0,0,0,3,0,0,0,0,0,10,1979,3435,4023,11972,3925,2447,1135,321,121,29359,0,4,11,51,6,3,0,0,0,73,0,0,0,20,3,3,0,0,5,29,0,4,3,72,6,0,0,0,0,93,0,0,0,5,0,0,0,4,0,13,3,6,5,85,20,5,4,3,0,124,0,6,5,46,10,14,0,0,0,80,3,8,57,178,38,59,60,7,5,419,0,0,0,6,4,22,12,15,14,79,0,0,3,27,10,20,20,10,0,99,16,40,92,681,233,183,81,39,10,1376,0,0,0,13,3,10,3,0,0,29,0,4,9,96,12,12,6,0,0,129,0,5,6,86,30,15,12,13,5,176,0,5,10,42,47,111,185,373,163,934,0,0,12,50,9,4,3,0,0,85,5,15,53,437,29,24,11,12,0,586,5,17,21,81,9,5,4,0,0,146,0,0,3,92,3,8,6,0,0,115
20602,0,0,0,0,0,0,0,0,0,0,1251,2518,2307,6540,2773,1762,879,247,69,18345,0,0,0,12,0,0,0,0,0,16,0,0,0,13,0,4,5,0,0,18,0,0,4,25,0,0,0,0,0,36,0,0,0,0,4,0,3,0,3,11,4,7,3,48,12,8,4,0,0,77,0,0,0,16,6,5,6,0,0,33,0,4,25,58,20,36,27,11,8,190,0,0,0,4,8,13,11,10,0,39,0,0,3,3,0,3,9,12,0,37,14,44,48,383,215,158,84,28,10,979,0,0,0,10,3,0,0,0,0,19,0,0,0,44,7,11,7,0,0,73,3,7,0,33,20,17,11,3,0,96,0,0,7,21,29,119,174,340,170,853,0,0,4,32,5,3,0,0,0,46,0,5,20,188,30,18,8,8,3,278,0,0,4,11,3,0,0,4,0,30,0,3,0,42,3,6,0,0,0,53
20603,0,0,0,3,0,0,6,0,0,6,1595,3145,3286,6806,3183,2597,1592,548,182,22939,0,0,4,26,7,0,0,0,0,33,0,0,0,15,0,3,4,4,0,27,0,3,0,48,0,0,0,0,0,54,0,0,0,4,6,4,3,0,0,15,0,7,6,31,23,3,3,0,0,76,0,0,0,28,10,9,6,0,0,56,4,19,25,146,34,65,49,22,29,385,0,4,0,3,13,17,15,17,3,72,0,3,3,14,6,12,12,16,0,84,9,25,34,226,118,140,109,53,15,730,0,0,0,14,3,3,0,0,0,23,0,3,4,27,10,3,4,0,3,51,0,4,4,32,13,12,17,19,0,102,0,0,6,16,13,56,64,84,33,277,0,0,17,50,19,14,16,5,0,133,16,62,74,606,66,48,46,20,4,946,0,3,9,37,5,6,4,0,0,69,0,0,3,101,12,7,4,0,0,129
20604,3,3,17,37,3,0,0,0,0,64,1812,1933,5247,12674,2941,2344,1647,829,195,29625,0,0,51,109,9,4,0,0,0,171,0,0,0,27,8,9,7,0,0,50,0,5,18,333,17,3,0,0,0,378,0,0,45,43,5,4,0,0,0,102,5,7,22,134,29,22,0,4,0,220,0,6,10,149,15,11,14,5,0,209,18,102,2732,3373,230,246,181,72,48,6997,0,0,0,19,8,8,9,5,0,58,0,3,7,62,11,9,19,10,4,127,10,31,214,918,293,276,181,84,27,2033,0,0,9,53,12,3,5,4,0,84,0,0,34,255,23,19,7,3,0,350,0,5,31,146,32,24,31,27,6,306,0,0,6,34,16,21,29,12,5,130,4,36,236,484,58,49,39,7,4,917,121,194,766,4279,148,61,42,18,3,5640,3,13,672,686,37,15,29,6,0,1465,0,7,34,387,40,15,7,4,0,489
20605,0,0,0,14,0,0,0,0,0,14,1931,3193,3047,10286,4547,3663,2271,1001,228,30156,0,0,0,22,0,0,0,0,0,25,0,0,0,25,7,7,7,4,0,52,6,10,23,211,19,9,0,0,0,273,0,0,0,9,0,0,0,0,0,13,3,3,4,89,39,22,15,4,0,187,0,0,3,90,15,11,8,0,0,127,0,35,96,324,56,68,49,11,5,644,0,0,0,12,18,22,12,11,0,86,0,0,0,29,6,14,20,22,5,87,14,76,105,1184,488,425,269,140,29,2727,0,0,0,17,18,3,4,7,0,48,4,10,22,226,35,18,14,13,0,351,4,3,11,133,54,28,48,35,10,314,0,0,3,37,21,86,80,185,74,486,0,12,20,72,19,20,19,4,0,162,9,46,144,844,80,47,33,12,3,1229,0,5,26,100,22,7,8,0,0,167,0,0,11,124,23,12,12,5,0,189
20606,0,0,0,5,0,0,0,0,0,11,935,1365,2128,7602,2040,1750,1300,809,243,18177,0,0,0,16,0,0,0,0,0,17,0,0,0,11,0,0,4,0,0,24,0,0,8,74,3,0,0,0,0,87,0,0,9,3,0,7,0,3,0,22,0,4,5,60,19,13,5,3,0,111,0,0,0,44,3,3,4,8,0,60,0,50,141,333,74,84,50,29,7,781,0,0,0,8,4,6,8,5,0,34,0,6,0,22,0,6,8,11,3,48,9,30,87,701,200,166,139,100,21,1448,0,0,0,12,3,8,3,3,0,27,0,11,9,121,17,8,8,0,5,183,0,0,4,51,16,15,31,17,8,148,0,0,3,22,23,46,52,133,84,365,5,18,22,79,20,20,14,11,0,184,3,20,63,442,41,22,18,20,3,636,0,8,25,78,6,10,13,3,0,144,0,0,4,75,14,8,3,0,0,106
20607,0,6,0,15,4,0,0,0,0,29,1689,2523,3238,13776,3381,2661,1695,693,137,29792,0,0,4,6,0,0,0,0,0,14,0,0,0,13,4,6,0,3,0,27,0,0,3,75,7,0,0,0,0,83,0,0,0,7,0,8,5,0,0,29,0,7,7,107,19,17,7,0,0,164,0,4,0,29,9,17,0,0,0,58,0,18,47,208,36,61,49,47,52,517,0,0,0,14,0,15,19,8,7,63,0,4,4,12,0,4,9,7,3,43,14,56,80,1073,315,267,186,73,17,2070,0,0,0,15,3,13,0,0,0,29,0,3,5,156,14,10,9,4,0,202,0,11,5,105,50,23,23,23,3,242,0,6,0,17,13,66,80,159,78,411,4,10,14,71,25,16,10,9,0,150,3,9,31,317,28,15,7,13,4,431,0,3,14,67,6,7,9,4,0,113,0,0,0,62,16,6,4,0,0,93
20701,0,0,0,3,0,0,0,0,0,8,3145,8362,9598,11463,6760,6117,4314,2374,976,53096,0,3,7,41,6,5,0,0,0,67,0,0,0,14,3,5,3,0,0,31,0,7,0,45,11,4,0,0,0,71,0,0,13,10,12,7,0,6,0,45,7,21,18,67,43,31,12,5,0,196,0,0,3,16,11,5,3,0,0,43,29,574,742,1830,857,854,474,160,64,5590,0,0,0,10,9,14,10,23,10,70,0,0,8,36,18,21,36,24,5,150,19,209,229,493,431,456,392,287,84,2593,0,0,5,19,12,19,9,3,0,72,0,19,14,70,37,18,9,8,0,180,5,6,6,49,47,30,60,49,14,268,0,6,7,19,33,125,164,224,141,720,17,127,84,218,138,148,139,59,9,935,17,140,202,1185,279,157,114,75,23,2185,0,11,27,144,47,28,33,21,3,315,0,17,23,197,88,36,29,15,0,416
20702,0,0,0,8,0,3,3,0,0,12,2105,4374,3917,4782,2978,2370,1365,1439,575,23908,0,3,0,17,0,4,3,4,0,35,0,0,0,11,0,5,3,5,0,27,5,4,4,17,7,4,4,0,0,41,0,3,0,4,7,9,4,0,0,38,0,0,7,17,13,11,0,0,0,54,0,0,0,7,7,10,9,3,0,36,36,350,496,2336,631,846,678,206,104,5687,0,0,0,7,12,18,24,45,18,123,3,22,22,88,23,68,53,50,18,352,5,33,53,122,107,124,123,134,56,757,0,0,0,13,14,22,9,10,8,77,0,0,3,11,13,7,0,4,3,49,0,9,9,23,16,19,27,64,13,169,0,14,21,33,53,166,273,488,206,1255,16,131,115,474,246,291,266,73,20,1616,0,74,88,561,133,90,87,53,7,1095,0,11,21,92,37,18,25,24,6,227,8,127,141,601,277,141,60,37,7,1406
20703,0,0,0,14,0,0,3,0,0,19,2193,4756,4961,5720,3641,3054,1928,1236,650,28133,4,3,11,36,10,3,0,0,0,73,0,0,0,0,0,6,6,3,0,21,0,0,0,13,5,5,0,0,0,23,0,4,20,18,12,15,21,9,3,97,4,9,5,18,26,21,4,0,0,83,0,0,0,5,5,0,5,5,0,21,28,316,998,3165,813,813,535,220,108,6994,0,0,0,3,0,10,4,13,11,44,0,4,6,15,6,14,9,18,11,84,4,64,72,197,223,221,187,166,50,1185,0,0,0,27,10,16,12,9,0,72,0,3,8,27,14,7,12,3,0,74,0,5,6,23,18,27,35,40,11,165,0,6,0,18,24,51,92,214,89,493,6,60,78,340,96,108,95,20,9,818,16,120,443,1374,202,90,91,46,10,2386,0,8,41,127,52,28,32,17,4,301,0,24,42,183,65,21,9,9,0,363
20801,0,0,3,11,0,0,0,0,0,17,2070,5573,5192,5915,4999,4427,3245,1846,727,33999,0,0,0,8,0,0,0,0,0,7,0,0,0,13,5,10,4,3,0,36,0,4,6,42,9,4,0,0,0,61,0,0,0,13,3,0,0,4,0,23,0,22,16,46,34,29,16,5,4,172,0,0,0,16,12,8,7,4,0,48,7,158,162,296,146,141,69,29,11,1017,0,0,0,13,9,9,19,22,0,83,0,0,0,8,8,28,37,15,9,102,29,259,274,565,669,563,414,308,86,3172,0,0,0,6,12,4,5,0,0,26,0,11,16,49,25,17,18,3,4,146,3,12,15,56,50,47,60,61,22,321,0,4,8,12,38,64,65,96,44,325,9,40,14,38,18,18,14,10,0,152,4,7,34,207,69,74,54,24,5,477,0,6,8,12,6,9,5,0,3,57,0,0,0,52,17,12,7,5,0,87
20802,0,0,0,14,0,0,0,0,0,20,3866,8095,7080,11493,6157,4740,3010,1155,521,46124,0,0,8,62,6,4,0,0,0,73,0,0,0,27,4,10,6,4,0,42,4,9,12,82,19,5,0,0,0,129,0,0,6,18,5,7,0,0,3,43,0,18,9,62,46,29,16,8,0,185,0,6,0,40,25,18,4,7,4,99,14,193,419,1356,349,381,225,76,35,3042,0,0,0,16,10,14,20,31,3,93,0,0,8,31,5,17,37,30,17,150,25,129,116,617,448,378,299,185,54,2250,0,0,5,19,16,16,6,0,0,67,0,37,35,135,59,26,36,20,10,363,0,11,20,58,48,32,127,56,30,381,0,12,20,54,66,151,221,381,189,1091,8,38,47,135,43,29,33,11,5,342,49,275,375,2461,323,164,97,59,20,3825,0,18,23,133,32,18,17,11,0,247,0,3,0,95,21,12,4,4,0,137
20803,0,0,0,10,3,4,0,0,0,14,3313,6757,5428,10325,5812,4565,3051,1545,650,41445,0,0,0,18,3,3,4,0,0,35,0,0,4,41,14,24,7,7,0,95,0,10,11,52,12,6,4,3,0,95,0,0,5,19,30,26,15,3,0,102,0,14,7,46,26,21,11,0,0,133,0,0,0,21,21,8,16,11,3,83,5,72,119,430,157,190,100,44,18,1131,0,0,0,17,11,33,30,39,8,138,0,0,0,13,11,18,39,28,4,114,11,168,157,660,581,430,376,277,95,2760,0,0,0,26,14,23,10,4,0,80,0,4,5,43,21,19,12,0,0,112,0,3,14,55,53,40,60,61,17,306,0,3,4,34,49,106,147,219,87,651,0,10,12,58,20,16,16,8,0,145,0,57,88,595,151,157,104,54,13,1226,0,0,7,26,5,5,9,4,0,57,0,3,4,49,11,6,9,6,0,89
20804,0,0,0,6,0,3,0,0,0,11,912,2116,2272,3208,2017,1540,1070,657,265,14051,0,5,7,17,4,0,3,0,0,33,0,0,0,11,0,7,0,0,4,29,0,0,6,17,9,0,0,0,0,36,0,0,0,3,0,0,0,0,0,12,0,6,11,16,11,6,5,3,0,54,0,0,0,4,7,0,0,0,0,18,0,28,111,295,74,92,47,17,6,672,0,0,0,3,0,6,0,9,0,18,0,0,3,9,0,5,5,9,0,35,4,31,50,142,103,121,89,79,16,635,0,0,0,6,0,0,0,0,0,14,0,0,3,25,6,0,7,0,0,45,0,3,0,18,7,7,13,9,4,65,0,0,0,9,7,24,59,119,80,304,0,25,18,39,9,10,12,5,0,121,7,30,95,540,34,23,22,9,0,766,0,3,9,35,12,8,8,0,0,78,0,0,0,29,6,3,3,0,0,44
20901,0,0,4,9,3,3,0,0,0,19,3443,7034,6062,11279,5888,4751,3612,2031,652,44755,0,0,3,28,0,0,0,0,0,35,0,0,0,17,0,12,10,4,0,49,0,0,3,24,5,4,0,0,0,36,0,0,0,7,10,4,4,0,0,24,4,11,6,41,24,9,8,5,0,112,0,3,0,26,9,3,3,3,0,45,6,71,190,721,229,253,165,49,23,1693,0,0,4,6,23,33,31,46,15,163,0,0,4,25,9,20,32,22,0,119,12,72,79,391,322,306,260,220,70,1737,0,0,8,18,9,11,11,4,0,56,0,3,5,29,14,10,3,0,0,73,8,7,6,37,25,24,51,45,14,220,0,7,9,25,29,116,145,135,80,534,4,18,10,91,28,35,31,13,3,230,12,70,131,821,131,75,57,21,12,1333,0,3,11,45,8,14,11,0,3,111,0,14,17,268,53,23,12,6,0,395
20902,0,0,3,18,6,5,0,0,0,38,2542,4048,3941,9236,4013,2507,1215,491,227,28215,0,8,16,82,5,7,0,0,0,126,0,0,0,21,8,14,9,12,0,58,0,0,5,49,0,0,0,0,0,60,0,0,9,8,13,5,9,0,0,40,0,4,0,47,28,10,3,0,0,88,0,0,0,28,18,3,5,9,0,61,7,30,225,677,204,258,166,46,24,1633,0,0,0,12,5,25,21,35,18,118,0,7,3,30,7,15,30,17,5,120,3,23,20,343,164,146,68,51,12,835,0,0,0,18,18,16,9,4,0,74,0,0,0,47,22,8,7,0,0,86,0,5,7,43,19,20,13,14,5,130,0,4,14,59,68,170,252,340,140,1051,0,5,24,45,14,4,12,5,0,113,18,76,289,1351,114,40,41,20,7,1956,0,6,9,56,11,9,3,7,0,94,0,4,15,142,26,5,7,0,0,195
20903,0,0,0,0,0,0,0,0,0,0,1689,4272,4217,5628,3955,3672,2412,966,192,26999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,9,0,0,0,5,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,11,4,6,0,15,14,10,10,0,0,54,0,0,0,3,0,0,0,0,0,8,6,20,29,87,44,23,11,3,7,218,0,0,0,0,0,22,14,12,0,45,0,0,0,3,0,9,12,4,0,29,6,56,113,207,299,354,227,143,34,1441,0,0,0,8,4,0,0,0,0,14,0,0,4,14,15,3,6,0,0,41,0,5,7,22,20,17,46,32,11,152,0,0,0,7,10,33,40,16,6,117,0,0,0,18,11,9,8,0,0,43,0,8,3,105,25,23,19,3,0,201,0,0,0,8,0,0,4,3,0,16,0,4,7,76,19,15,9,4,0,128
20904,0,3,19,88,21,23,10,0,0,177,9157,15579,11107,20128,8579,5664,3188,1270,315,74990,0,15,17,150,43,14,0,0,0,250,0,0,0,66,32,65,32,20,3,208,0,6,4,45,11,10,0,0,0,74,0,0,8,42,27,41,21,0,0,134,0,7,6,34,19,15,6,0,0,84,0,0,0,15,30,12,10,12,0,93,3,45,146,919,175,262,159,54,21,1783,0,0,0,34,44,63,73,72,11,296,0,12,38,132,59,82,99,56,14,496,5,101,138,318,265,333,252,153,43,1608,0,7,27,168,64,70,33,12,4,393,0,0,0,24,4,20,5,4,0,69,4,3,8,50,37,26,54,38,6,226,0,23,66,129,121,354,478,500,183,1851,0,8,13,90,18,27,30,5,0,184,62,433,1217,6542,809,360,234,58,21,9743,0,8,25,98,44,21,25,8,0,220,4,123,151,696,196,62,31,5,5,1278
21001,0,0,0,0,0,0,0,0,0,4,1627,3498,3185,5499,3084,2120,1251,746,257,21263,0,0,0,8,0,0,3,0,0,22,0,0,0,9,5,5,7,3,0,31,0,4,0,21,0,0,0,0,0,23,0,0,0,0,0,5,0,0,0,11,0,4,0,10,9,4,0,4,0,40,0,0,7,10,20,10,13,12,0,69,0,0,18,96,37,60,44,17,9,283,0,0,0,9,13,39,49,88,25,227,0,4,0,28,13,17,30,38,10,145,4,22,16,85,88,67,78,65,18,459,0,0,4,8,3,3,5,3,0,33,0,0,0,3,3,5,4,0,0,17,0,0,0,11,11,14,45,33,7,126,0,0,0,24,14,77,105,135,61,422,0,6,0,19,14,15,4,3,0,65,0,30,50,305,73,58,49,23,4,596,0,3,3,16,7,3,4,3,0,33,0,14,5,80,17,8,6,8,0,137
21002,0,0,0,0,0,0,0,0,0,0,926,2348,1817,2996,1908,1681,1205,581,112,13582,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,9,3,0,0,32,0,0,0,0,4,0,0,0,0,9,0,4,0,3,0,0,3,0,0,17,0,0,0,0,4,12,9,5,0,29,0,0,0,0,0,4,7,4,0,15,4,12,17,79,107,154,127,86,15,610,0,0,0,5,0,0,0,0,0,4,0,0,0,7,0,3,6,0,0,19,0,0,5,0,6,14,25,26,0,87,0,0,0,0,3,3,5,8,0,22,0,5,3,3,0,0,0,0,0,13,0,0,3,31,4,15,5,4,0,56,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
21003,0,3,6,25,9,0,3,0,0,45,2630,3804,3201,6950,2708,1906,892,403,296,22790,0,17,22,110,34,23,13,0,0,212,0,0,0,14,8,14,3,3,0,45,0,7,0,48,10,6,0,0,0,66,0,0,0,6,0,0,0,0,0,7,0,5,0,21,7,4,3,0,0,44,0,0,0,20,10,9,4,0,0,47,7,13,41,170,51,77,60,13,4,433,0,0,0,6,8,24,16,24,18,96,0,17,3,41,9,22,31,33,17,181,3,24,18,229,107,83,57,37,15,576,0,3,0,38,20,23,4,6,0,99,0,0,0,20,7,13,3,3,0,44,0,0,3,25,8,13,26,24,9,106,0,10,6,28,29,61,100,148,65,452,0,0,3,41,10,3,5,0,0,65,14,120,175,1168,132,47,34,14,5,1714,0,0,13,46,15,0,6,0,0,83,5,20,8,112,28,12,5,0,0,188
21004,0,0,0,0,0,0,0,0,0,0,1424,2695,2430,4942,2178,1866,1213,476,140,17359,0,0,10,7,6,0,0,0,0,27,0,0,0,11,0,4,3,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,5,4,6,3,5,0,0,19,0,0,0,7,3,3,4,0,0,16,0,4,5,22,10,9,8,4,3,62,0,0,0,9,8,20,18,14,0,63,0,5,0,3,0,0,10,3,0,24,0,17,22,120,96,171,143,91,27,693,0,0,0,11,9,7,0,4,0,37,0,0,0,0,3,0,0,0,0,9,0,0,0,12,9,18,27,10,8,88,0,0,0,0,3,9,8,11,6,33,0,0,0,8,0,0,4,0,0,15,0,30,37,345,51,39,17,11,3,535,0,0,0,9,8,4,0,0,3,19,0,0,0,10,0,0,0,0,0,15
21005,0,12,34,134,22,27,3,4,0,239,7892,12001,8606,12593,4322,3446,1760,717,150,51489,0,18,6,131,36,18,16,3,0,238,0,0,3,42,24,42,22,13,10,152,0,0,0,19,4,0,3,0,0,27,0,4,4,15,0,5,0,0,0,28,0,10,5,16,3,10,6,0,0,56,0,0,0,13,21,17,9,13,0,76,0,14,21,128,54,78,30,26,3,363,0,0,0,19,34,58,68,81,16,272,3,36,26,132,50,88,107,51,22,512,5,48,53,127,101,180,145,93,28,782,0,8,41,185,102,83,57,9,0,487,0,0,0,16,6,13,6,3,0,40,0,5,5,28,20,19,42,44,4,161,0,10,17,52,34,102,133,119,37,514,0,6,5,31,6,6,8,0,0,64,53,425,883,5689,696,311,266,91,16,8432,0,3,12,57,28,7,10,0,0,122,4,24,61,285,52,52,33,9,3,516
21101,0,0,3,51,20,29,13,4,0,116,4094,8528,7820,12529,6227,5478,3748,1842,550,50821,0,0,5,25,8,7,4,0,0,50,0,0,0,20,9,12,4,3,0,45,0,0,0,16,0,3,0,0,0,28,0,3,3,47,68,61,52,16,6,257,0,4,6,31,23,10,3,9,0,83,0,0,0,6,18,25,15,15,0,86,17,188,283,1842,503,493,373,98,36,3821,0,0,0,16,13,26,27,31,8,126,0,12,15,53,20,64,62,50,11,282,7,53,95,309,358,602,511,400,145,2476,0,0,3,33,30,30,16,10,4,125,0,0,9,17,10,13,7,3,3,62,0,7,9,37,34,51,91,172,79,485,0,8,4,22,31,69,88,73,21,312,9,36,58,291,101,144,101,14,3,763,14,135,231,1156,456,316,190,75,29,2599,0,11,24,118,60,27,17,20,5,291,0,26,33,250,87,58,34,9,3,496
21102,0,0,0,0,0,0,0,0,0,4,463,1512,1721,1489,1412,1269,771,433,145,9224,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,3,0,3,0,5,7,6,0,0,0,28,0,0,3,0,0,0,0,0,0,4,0,36,55,164,79,79,61,25,35,540,0,0,0,0,0,3,8,10,0,21,0,0,8,9,3,3,7,7,0,44,0,12,29,38,86,123,73,69,28,462,0,0,0,0,4,0,5,0,0,7,0,0,0,0,0,0,4,0,0,6,0,0,0,5,6,10,23,23,8,78,0,4,0,3,10,24,35,22,3,94,0,20,6,51,40,34,33,7,0,198,4,10,14,68,24,13,23,5,4,160,0,0,0,3,5,0,3,0,0,12,0,14,17,44,32,16,16,6,0,143
21103,0,0,0,9,0,4,3,0,0,18,3329,6400,5532,10094,5185,4422,2989,1698,604,40250,0,0,0,18,5,0,0,0,0,26,0,0,0,9,0,8,5,0,0,24,0,0,0,20,3,5,3,0,0,27,0,0,0,21,25,22,13,6,0,93,0,6,5,29,13,16,10,4,0,83,0,6,5,7,13,11,12,5,3,54,11,114,168,867,229,203,173,62,11,1831,0,0,0,3,5,12,19,14,7,63,0,9,9,25,0,15,19,19,4,97,4,40,81,275,291,449,424,311,143,2030,0,0,0,14,14,3,6,4,0,46,0,0,0,28,8,5,9,5,3,61,0,0,13,21,26,33,57,75,19,246,0,0,5,4,9,14,25,20,8,84,0,17,27,131,40,47,45,8,0,317,13,94,95,763,163,71,52,25,3,1276,0,7,4,63,20,9,12,9,3,133,0,29,30,206,57,37,10,13,3,385
21104,0,0,0,13,3,3,0,0,0,19,1616,3196,2792,3593,2392,1723,1338,986,357,18000,0,0,3,21,4,6,0,0,0,45,0,0,0,4,0,4,0,3,0,15,0,0,0,9,4,0,0,0,0,12,0,0,0,14,31,38,31,12,0,131,0,5,0,19,10,13,8,3,0,51,0,0,0,4,7,0,6,0,0,20,3,139,215,1335,354,328,317,90,28,2813,0,0,0,3,3,11,14,17,0,51,0,0,4,5,4,9,10,10,3,53,6,30,41,117,126,152,114,129,40,749,0,0,0,14,3,4,6,0,0,34,0,6,0,4,4,3,4,3,0,22,0,5,9,12,12,13,28,34,21,131,0,0,0,11,8,30,41,71,31,199,3,34,33,204,66,91,62,10,3,506,9,86,117,685,168,88,61,35,14,1262,0,3,20,64,23,9,9,5,6,140,0,17,21,117,45,22,10,4,6,245
21105,0,0,4,3,0,0,0,0,0,6,4673,9452,8321,15830,7999,7042,5100,2324,552,61291,0,0,0,8,5,5,0,0,0,18,0,0,0,3,6,3,0,0,0,17,0,0,0,12,5,0,0,0,0,19,0,0,0,6,4,0,0,0,0,14,0,3,4,34,28,18,16,7,0,113,0,0,0,10,11,3,0,5,0,37,3,27,50,155,57,68,30,12,4,399,0,0,0,4,6,13,14,17,8,67,0,0,0,7,4,4,5,10,4,33,7,62,126,428,571,955,843,590,160,3741,0,0,0,12,9,13,5,3,0,42,0,0,8,31,10,19,10,9,0,88,0,9,4,40,35,74,154,124,37,467,0,0,0,4,10,26,25,18,3,91,0,6,6,35,12,12,4,0,0,79,0,41,42,284,75,44,47,18,0,547,0,6,5,19,13,4,12,3,4,63,0,15,7,93,26,6,8,0,0,166
